cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-12-04,950.00,30410000.00,935.02,12342248.94,10342248.94
dig-03,Castello,2025-12-04,292.65,19493500.00,277.93,5085300.00,1566224.00
dig-07,Fanaco,2025-12-04,677.50,20700000.00,656.16,2252265.00,1665948.00
dig-09,Garcia (M. Francese),2025-12-04,190.00,61000000.00,170.01,6000000.00,0.00
dig-17,Piana Degli Albanesi,2025-12-04,609.00,25000000.00,599.66,6112950.98,4112950.98
dig-12,Leone,2025-12-04,828.00,4150000.00,821.64,1492000.00,242000.00
dig-18,Poma,2025-12-04,195.60,72300000.00,176.66,15155000.00,7091597.00
dig-20,Prizzi,2025-12-04,638.00,9250000.00,626.72,1307849.00,0.00
dig-21,Ragoleto,2025-12-04,326.00,17160198.00,310.50,4855958.00,1355670.00
dig-22,Rosamarina,2025-12-04,164.00,73034250.00,141.43,15468081.00,6570375.00
dig-25,Santa Rosalia,2025-12-04,378.05,20000000.00,366.38,9043450.00,4048038.00
dig-26,Scanzano,2025-12-04,517.00,7312775.00,512.09,3668268.00,2642842.00
dig-31,Gammauta,2025-12-04,500.00,2000000.00,495.15,1529784.00,28312.00
