cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-02-09,950.00,30410000.00,944.29,21495862.97,19495862.97
dig-03,Castello,2025-02-09,292.65,19493500.00,280.02,6436600.00,2918309.25
dig-07,Fanaco,2025-02-09,677.50,20700000.00,656.54,2376410.00,1790093.00
dig-09,Garcia (M. Francese),2025-02-09,190.00,61000000.00,174.90,12850000.00,6850000.00
dig-17,Piana Degli Albanesi,2025-02-09,609.00,25000000.00,600.99,7365232.42,5365232.42
dig-12,Leone,2025-02-09,828.00,4150000.00,824.66,2564000.00,1314000.00
dig-18,Poma,2025-02-09,195.60,72300000.00,179.63,20352500.00,12331912.75
dig-20,Prizzi,2025-02-09,638.00,9250000.00,630.00,2567309.26,1067309.26
dig-21,Ragoleto,2025-02-09,326.00,17160198.00,311.78,5575885.00,2075597.00
dig-22,Rosamarina,2025-02-09,164.00,73034250.00,140.88,14663616.90,5786911.00
dig-25,Santa Rosalia,2025-02-09,378.05,21080000.00,365.00,8067495.00,3075023.50
dig-26,Scanzano,2025-02-09,517.00,7312775.00,515.19,5777784.07,4754998.43
