cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-02-23,950.00,30410000.00,947.42,24847078.19,22847078.19
dig-03,Castello,2025-02-23,292.65,19493500.00,282.67,8554800.00,5016927.75
dig-07,Fanaco,2025-02-23,677.50,20700000.00,658.86,3227256.00,2640939.00
dig-09,Garcia (M. Francese),2025-02-23,190.00,61000000.00,176.99,17577000.00,11577000.00
dig-17,Piana Degli Albanesi,2025-02-23,609.00,25000000.00,601.76,8536746.66,6536746.66
dig-12,Leone,2025-02-23,828.00,4150000.00,826.30,3285000.00,2035000.00
dig-18,Poma,2025-02-23,195.60,72300000.00,181.81,25525000.00,17463238.25
dig-20,Prizzi,2025-02-23,638.00,9250000.00,631.41,3260196.02,1760196.02
dig-21,Ragoleto,2025-02-23,326.00,17160198.00,315.23,7811961.00,4311673.00
dig-22,Rosamarina,2025-02-23,164.00,73034250.00,143.07,18000652.25,9107184.53
dig-25,Santa Rosalia,2025-02-23,378.05,21080000.00,369.44,11437672.04,6421369.54
dig-26,Scanzano,2025-02-23,517.00,7312775.00,516.23,6631573.38,5604700.45
