cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-01-29,939.00,30410000.00,941.76,18800630.26,16800630.26
dig-03,Castello,2025-01-29,292.65,19493500.00,279.11,5859700.00,2312358.00
dig-07,Fanaco,2025-01-29,677.50,20700000.00,655.40,2023052.00,1436735.00
dig-09,Garcia (M. Francese),2025-01-29,190.00,61000000.00,174.80,12700000.00,6700000.00
dig-17,Piana Degli Albanesi,2025-01-29,609.00,25000000.00,600.96,7323342.81,5323342.81
dig-12,Leone,2025-01-29,828.00,4150000.00,824.19,2376000.00,1126000.00
dig-18,Poma,2025-01-29,195.60,72300000.00,179.46,20055000.00,11967528.00
dig-20,Prizzi,2025-01-29,638.00,9250000.00,629.66,2414070.68,914070.68
dig-21,Ragoleto,2025-01-29,326.00,17160198.00,311.52,5426067.00,1925779.00
dig-22,Rosamarina,2025-01-29,164.00,73034250.00,140.67,14362065.65,5442478.65
dig-25,Santa Rosalia,2025-01-29,378.05,21080000.00,364.67,7842725.40,2836169.40
dig-26,Scanzano,2025-01-29,517.00,7312775.00,515.33,5883628.13,4855038.13
dig-14,Ogliastro (Don Sturzo),2025-01-29,,,,,
