cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-11-29,950.00,30410000.00,935.26,12544004.35,10544004.35
dig-03,Castello,2025-11-29,292.65,19493500.00,277.87,5048700.00,1464051.00
dig-07,Fanaco,2025-11-29,677.50,20700000.00,656.23,2271588.00,1685271.00
dig-09,Garcia (M. Francese),2025-11-29,190.00,61000000.00,170.09,6108000.00,108000.00
dig-17,Piana Degli Albanesi,2025-11-29,609.00,25000000.00,599.74,6201917.10,4201917.10
dig-12,Leone,2025-11-29,828.00,4150000.00,821.84,1552000.00,302000.00
dig-18,Poma,2025-11-29,195.60,72300000.00,176.74,15295000.00,6990075.00
dig-20,Prizzi,2025-11-29,638.00,9250000.00,626.74,1314152.57,0.00
dig-21,Ragoleto,2025-11-29,326.00,17160198.00,310.50,4855958.00,1355670.00
dig-22,Rosamarina,2025-11-29,164.00,73034250.00,141.60,15720817.00,6594873.00
dig-25,Santa Rosalia,2025-11-29,378.05,20000000.00,366.43,9079562.00,4012476.00
dig-26,Scanzano,2025-11-29,517.00,7312775.00,512.23,3753454.00,2692827.00
dig-31,Gammauta,2025-11-29,500.00,2000000.00,496.84,1643366.00,141894.00
