cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-02-10,950.00,30410000.00,945.22,22491573.39,20491573.39
dig-03,Castello,2025-02-10,292.65,19493500.00,280.72,6955600.00,3427518.50
dig-07,Fanaco,2025-02-10,677.50,20700000.00,657.12,2573389.00,1987072.00
dig-09,Garcia (M. Francese),2025-02-10,190.00,61000000.00,175.47,14081000.00,8081000.00
dig-17,Piana Degli Albanesi,2025-02-10,609.00,25000000.00,601.22,7690594.26,5690594.26
dig-12,Leone,2025-02-10,828.00,4150000.00,825.13,2758000.00,1508000.00
dig-18,Poma,2025-02-10,195.60,72300000.00,180.22,21550000.00,13508825.50
dig-20,Prizzi,2025-02-10,638.00,9250000.00,630.31,2711428.82,1211428.82
dig-21,Ragoleto,2025-02-10,326.00,17160198.00,313.65,6736275.00,3235987.00
dig-22,Rosamarina,2025-02-10,164.00,73034250.00,141.27,15231879.30,6346792.49
dig-25,Santa Rosalia,2025-02-10,378.05,21080000.00,366.54,9159638.64,4155251.64
dig-26,Scanzano,2025-02-10,517.00,7312775.00,515.55,6052304.37,5027475.08
