cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-11-21,950.00,30410000.00,935.76,12971217.18,10971217.18
dig-03,Castello,2025-11-21,292.65,19493500.00,277.63,4902300.00,1303806.00
dig-07,Fanaco,2025-11-21,677.50,20700000.00,656.10,2232059.00,1645742.00
dig-09,Garcia (M. Francese),2025-11-21,190.00,61000000.00,170.04,6048000.00,48000.00
dig-17,Piana Degli Albanesi,2025-11-21,609.00,25000000.00,599.77,6217284.53,4217284.53
dig-12,Leone,2025-11-21,828.00,4150000.00,822.15,1645000.00,395000.00
dig-18,Poma,2025-11-21,195.60,72300000.00,176.82,15435000.00,7173258.00
dig-20,Prizzi,2025-11-21,638.00,9250000.00,626.71,1304702.81,0.00
dig-21,Ragoleto,2025-11-21,326.00,17160198.00,310.46,4834320.00,1334032.00
dig-22,Rosamarina,2025-11-21,164.00,73034250.00,141.86,16110213.00,7129605.00
dig-25,Santa Rosalia,2025-11-21,378.05,20000000.00,366.51,9137500.00,4059444.00
dig-26,Scanzano,2025-11-21,517.00,7312775.00,512.40,3858303.00,2777916.00
dig-31,Gammauta,2025-11-21,500.00,2000000.00,497.67,1735204.10,233732.10
