cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-02-08,950.00,30410000.00,943.62,20778916.35,18778916.35
dig-03,Castello,2025-02-08,292.65,19493500.00,279.65,6203500.00,2685209.25
dig-07,Fanaco,2025-02-08,677.50,20700000.00,656.24,2278055.00,1691738.00
dig-09,Garcia (M. Francese),2025-02-08,190.00,61000000.00,174.82,12730000.00,6730000.00
dig-17,Piana Degli Albanesi,2025-02-08,609.00,25000000.00,600.97,7337292.38,5337292.38
dig-12,Leone,2025-02-08,828.00,4150000.00,824.48,2492000.00,1242000.00
dig-18,Poma,2025-02-08,195.60,72300000.00,179.59,20282500.00,12261912.75
dig-20,Prizzi,2025-02-08,638.00,9250000.00,629.94,2539902.94,1039902.94
dig-21,Ragoleto,2025-02-08,326.00,17160198.00,311.78,5575885.00,2075597.00
dig-22,Rosamarina,2025-02-08,164.00,73034250.00,140.81,14562860.49,5686154.58
dig-25,Santa Rosalia,2025-02-08,378.05,21080000.00,364.88,7985760.60,2993289.10
dig-26,Scanzano,2025-02-08,517.00,7312775.00,515.17,5762825.60,4740039.96
