cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-02-16,950.00,30410000.00,946.64,24011944.67,22011944.67
dig-03,Castello,2025-02-16,292.65,19493500.00,281.66,7711800.00,4183718.50
dig-07,Fanaco,2025-02-16,677.50,20700000.00,658.10,2928511.00,2342194.00
dig-09,Garcia (M. Francese),2025-02-16,190.00,61000000.00,176.37,16151000.00,10151000.00
dig-17,Piana Degli Albanesi,2025-02-16,609.00,25000000.00,601.59,8247353.71,6247353.71
dig-12,Leone,2025-02-16,828.00,4150000.00,825.78,3051000.00,1801000.00
dig-18,Poma,2025-02-16,195.60,72300000.00,181.05,23625000.00,15583825.50
dig-20,Prizzi,2025-02-16,638.00,9250000.00,630.92,3008905.00,1508905.00
dig-21,Ragoleto,2025-02-16,326.00,17160198.00,314.36,7209726.00,3709438.00
dig-22,Rosamarina,2025-02-16,164.00,73034250.00,141.96,16260802.84,7375716.03
dig-25,Santa Rosalia,2025-02-16,378.05,21080000.00,368.41,10589452.28,5585065.28
dig-26,Scanzano,2025-02-16,517.00,7312775.00,516.10,6520363.42,5495534.14
