cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-10-10,950.00,30410000.00,938.08,15080493.60,13080493.60
dig-03,Castello,2025-10-10,292.65,19493500.00,276.73,4376800.00,838302.00
dig-07,Fanaco,2025-10-10,677.50,20700000.00,656.85,2480625.00,1894308.00
dig-09,Garcia (M. Francese),2025-10-10,190.00,61000000.00,171.50,7850000.00,1850000.00
dig-17,Piana Degli Albanesi,2025-10-10,609.00,25000000.00,600.55,7142026.35,5142026.35
dig-12,Leone,2025-10-10,828.00,4150000.00,824.20,2380000.00,1130000.00
dig-18,Poma,2025-10-10,195.60,72300000.00,177.97,17447500.00,9360253.00
dig-20,Prizzi,2025-10-10,638.00,9250000.00,626.82,1339498.91,0.00
dig-21,Ragoleto,2025-10-10,326.00,17160198.00,310.45,4828911.00,1328623.00
dig-22,Rosamarina,2025-10-10,164.00,73034250.00,142.86,17667883.00,8762131.00
dig-25,Santa Rosalia,2025-10-10,378.05,20000000.00,367.10,9574570.00,4561514.00
dig-26,Scanzano,2025-10-10,517.00,7312775.00,513.52,4586713.00,3546089.00
