cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-02-24,950.00,30410000.00,947.46,24889905.55,22889905.55
dig-03,Castello,2025-02-24,292.65,19493500.00,282.74,8613600.00,5065937.00
dig-07,Fanaco,2025-02-24,677.50,20700000.00,658.94,3264458.00,2678141.00
dig-09,Garcia (M. Francese),2025-02-24,190.00,61000000.00,177.00,17600000.00,11600000.00
dig-17,Piana Degli Albanesi,2025-02-24,609.00,25000000.00,601.77,8553947.45,6553947.45
dig-12,Leone,2025-02-24,828.00,4150000.00,826.34,3303000.00,2053000.00
dig-18,Poma,2025-02-24,195.60,72300000.00,181.84,25600000.00,17517651.00
dig-20,Prizzi,2025-02-24,638.00,9250000.00,631.45,3281249.45,1781249.45
dig-21,Ragoleto,2025-02-24,326.00,17160198.00,315.35,7897743.00,4397455.00
dig-22,Rosamarina,2025-02-24,164.00,73034250.00,143.12,18080277.64,9178429.02
dig-25,Santa Rosalia,2025-02-24,378.05,21080000.00,369.52,11505189.84,6476971.84
dig-26,Scanzano,2025-02-24,517.00,7312775.00,516.19,6597228.96,5568312.39
