cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-02-27,950.00,30410000.00,947.69,25136162.87,23136162.87
dig-03,Castello,2025-02-27,292.65,19493500.00,283.01,8840400.00,5292737.00
dig-07,Fanaco,2025-02-27,677.50,20700000.00,659.20,3373378.00,2787061.00
dig-09,Garcia (M. Francese),2025-02-27,190.00,61000000.00,177.09,17816000.00,11816000.00
dig-17,Piana Degli Albanesi,2025-02-27,609.00,25000000.00,601.85,8692113.74,6692113.74
dig-12,Leone,2025-02-27,828.00,4150000.00,826.50,3375000.00,2125000.00
dig-18,Poma,2025-02-27,195.60,72300000.00,181.91,25775000.00,17692651.00
dig-20,Prizzi,2025-02-27,638.00,9250000.00,631.61,3366421.84,1866421.84
dig-21,Ragoleto,2025-02-27,326.00,17160198.00,315.47,7983525.00,4483237.00
dig-22,Rosamarina,2025-02-27,164.00,73034250.00,143.23,18259219.13,9357370.51
dig-25,Santa Rosalia,2025-02-27,378.05,21080000.00,369.70,11659970.40,6631752.40
dig-26,Scanzano,2025-02-27,517.00,7312775.00,516.20,6605804.95,5576888.38
