cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-03-12,950.00,30410000.00,948.15,25628677.51,23628677.51
dig-03,Castello,2025-03-12,292.65,19493500.00,283.70,9440000.00,5897093.50
dig-07,Fanaco,2025-03-12,677.50,20700000.00,660.44,3926416.00,3340099.00
dig-09,Garcia (M. Francese),2025-03-12,190.00,61000000.00,177.29,18296000.00,12296000.00
dig-17,Piana Degli Albanesi,2025-03-12,609.00,25000000.00,602.09,9112148.28,7112148.28
dig-12,Leone,2025-03-12,828.00,4150000.00,826.73,3478500.00,2228500.00
dig-18,Poma,2025-03-12,195.60,72300000.00,182.20,26550000.00,18445387.71
dig-20,Prizzi,2025-03-12,638.00,9250000.00,632.05,3608057.48,2108057.48
dig-21,Ragoleto,2025-03-12,326.00,17160198.00,316.05,8399626.00,4899338.00
dig-22,Rosamarina,2025-03-12,164.00,73034250.00,143.74,19090743.47,10173055.11
dig-25,Santa Rosalia,2025-03-12,378.05,21080000.00,370.46,12322879.68,7299823.68
dig-26,Scanzano,2025-03-12,517.00,7312775.00,516.31,6700578.75,5667161.11
