cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-11-01,950.00,30410000.00,936.82,13908620.76,11908620.76
dig-03,Castello,2025-11-01,292.65,19493500.00,277.15,4612000.00,983508.00
dig-07,Fanaco,2025-11-01,677.50,20700000.00,656.52,2369775.00,1783458.00
dig-09,Garcia (M. Francese),2025-11-01,190.00,61000000.00,170.70,6840000.00,840000.00
dig-17,Piana Degli Albanesi,2025-11-01,609.00,25000000.00,600.12,6620046.71,4620046.71
dig-12,Leone,2025-11-01,828.00,4150000.00,823.20,1980000.00,730000.00
dig-18,Poma,2025-11-01,195.60,72300000.00,177.28,16240000.00,7891011.00
dig-20,Prizzi,2025-11-01,638.00,9250000.00,626.77,1323631.91,0.00
dig-21,Ragoleto,2025-11-01,326.00,17160198.00,310.47,4839730.00,1339442.00
dig-22,Rosamarina,2025-11-01,164.00,73034250.00,142.32,16823761.00,7805725.00
dig-25,Santa Rosalia,2025-11-01,378.05,20000000.00,366.75,9314611.00,4204055.00
dig-26,Scanzano,2025-11-01,517.00,7312775.00,513.02,4254238.00,3153969.00
