cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-07-29,950.00,30410000.00,945.33,22609348.63,20609348.63
dig-03,Castello,2025-07-29,292.65,19493500.00,279.59,6165700.00,2399098.75
dig-07,Fanaco,2025-07-29,677.50,20700000.00,660.60,4001993.00,3415676.00
dig-09,Garcia (M. Francese),2025-07-29,190.00,61000000.00,176.74,17002000.00,11002000.00
dig-17,Piana Degli Albanesi,2025-07-29,609.00,25000000.00,602.17,9706333.69,7706333.69
dig-12,Leone,2025-07-29,828.00,4150000.00,826.07,3181500.00,1931500.00
dig-18,Poma,2025-07-29,195.60,72300000.00,180.75,22875000.00,13982769.31
dig-20,Prizzi,2025-07-29,638.00,9250000.00,631.78,3458535.37,1958535.37
dig-21,Ragoleto,2025-07-29,326.00,17160198.00,314.75,7476523.00,3926235.00
dig-22,Rosamarina,2025-07-29,164.00,73034250.00,144.95,21134127.22,11929915.97
dig-25,Santa Rosalia,2025-07-29,378.05,20000000.00,369.69,11651371.48,6284152.98
dig-26,Scanzano,2025-07-29,517.00,7312775.00,515.26,5830672.28,4588301.74
