cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-02-21,950.00,30410000.00,947.28,24697182.43,22697182.43
dig-03,Castello,2025-02-21,292.65,19493500.00,282.39,8319600.00,4781727.75
dig-07,Fanaco,2025-02-21,677.50,20700000.00,658.68,3157711.00,2571394.00
dig-09,Garcia (M. Francese),2025-02-21,190.00,61000000.00,176.95,17485000.00,11485000.00
dig-17,Piana Degli Albanesi,2025-02-21,609.00,25000000.00,601.76,8536746.66,6536746.66
dig-12,Leone,2025-02-21,828.00,4150000.00,826.22,3249000.00,1999000.00
dig-18,Poma,2025-02-21,195.60,72300000.00,181.76,25400000.00,17338238.25
dig-20,Prizzi,2025-02-21,638.00,9250000.00,631.31,3207968.71,1707968.71
dig-21,Ragoleto,2025-02-21,326.00,17160198.00,315.23,7811961.00,4311673.00
dig-22,Rosamarina,2025-02-21,164.00,73034250.00,142.99,17873564.49,8980096.77
dig-25,Santa Rosalia,2025-02-21,378.05,21080000.00,369.24,11269938.84,6253636.34
dig-26,Scanzano,2025-02-21,517.00,7312775.00,516.30,6691930.46,5665057.53
