cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-02-19,950.00,30410000.00,947.10,24504459.31,22504459.31
dig-03,Castello,2025-02-19,292.65,19493500.00,282.16,8126800.00,4588927.75
dig-07,Fanaco,2025-02-19,677.50,20700000.00,658.48,3077220.00,2490903.00
dig-09,Garcia (M. Francese),2025-02-19,190.00,61000000.00,176.88,17324000.00,11324000.00
dig-17,Piana Degli Albanesi,2025-02-19,609.00,25000000.00,601.73,8485243.51,6485243.51
dig-12,Leone,2025-02-19,828.00,4150000.00,826.11,3199500.00,1949500.00
dig-18,Poma,2025-02-19,195.60,72300000.00,181.66,25150000.00,17088238.25
dig-20,Prizzi,2025-02-19,638.00,9250000.00,631.21,3698424.09,2198424.09
dig-21,Ragoleto,2025-02-19,326.00,17160198.00,315.11,7726179.00,4222584.00
dig-22,Rosamarina,2025-02-19,164.00,73034250.00,142.86,17667883.33,8774415.62
dig-25,Santa Rosalia,2025-02-19,378.05,21080000.00,368.98,11052330.80,6036028.30
dig-26,Scanzano,2025-02-19,517.00,7312775.00,516.35,6735235.50,5708362.57
