cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-04-29,950.00,30410000.00,947.75,25200403.91,23200403.91
dig-03,Castello,2025-04-29,292.65,19493500.00,284.03,9730400.00,6127169.00
dig-07,Fanaco,2025-04-29,677.50,20700000.00,663.00,5242829.00,4656512.00
dig-09,Garcia (M. Francese),2025-04-29,190.00,61000000.00,177.84,19616000.00,13616000.00
dig-17,Piana Degli Albanesi,2025-04-29,609.00,25000000.00,603.43,11595278.65,9595278.65
dig-12,Leone,2025-04-29,828.00,4150000.00,826.54,3393000.00,2093000.00
dig-18,Poma,2025-04-29,195.60,72300000.00,183.35,29712500.00,21337609.00
dig-20,Prizzi,2025-04-29,638.00,9250000.00,633.29,4342869.94,2842869.94
dig-21,Ragoleto,2025-04-29,326.00,17160198.00,317.15,9222996.00,5722708.00
dig-22,Rosamarina,2025-04-29,164.00,73034250.00,145.95,22906872.00,13915122.00
dig-25,Santa Rosalia,2025-04-29,378.05,21080000.00,371.67,13428825.00,8331416.00
dig-26,Scanzano,2025-04-29,517.00,7312775.00,516.86,7186063.00,6125022.00
