cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-01-17,939.00,30410000.00,936.90,13981107.19,11981107.19
dig-03,Castello,2025-01-17,292.65,19493500.00,277.68,4932800.00,1414590.00
dig-07,Fanaco,2025-01-17,677.50,20700000.00,648.35,486737.00,486737.00
dig-09,Garcia (M. Francese),2025-01-17,170.00,61000000.00,173.43,10531000.00,4531000.00
dig-17,Piana Degli Albanesi,2025-01-17,609.00,25000000.00,600.26,6379547.13,4379547.13
dig-12,Leone,2025-01-17,828.00,4150000.00,821.10,1330000.00,330000.00
dig-18,Poma,2025-01-17,195.60,72300000.00,178.10,17675000.00,9653132.00
dig-20,Prizzi,2025-01-17,638.00,9250000.00,627.92,1713529.57,213529.57
dig-21,Ragoleto,2025-01-17,326.00,17160198.00,309.18,4169240.00,668952.00
dig-22,Rosamarina,2025-01-17,164.00,73034250.00,137.92,10660354.00,1779214.00
dig-25,Santa Rosalia,2025-01-17,378.05,21080000.00,363.88,7314763.00,2327707.00
dig-26,Scanzano,2025-01-17,517.00,7312775.00,513.29,4432365.00,3408498.00
