cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-03-21,950.00,30410000.00,948.26,25746452.75,23746452.75
dig-03,Castello,2025-03-21,292.65,19493500.00,283.76,9492800.00,5932690.25
dig-07,Fanaco,2025-03-21,677.50,20700000.00,660.96,4174889.00,3588572.00
dig-09,Garcia (M. Francese),2025-03-21,190.00,61000000.00,177.26,18224000.00,12224000.00
dig-17,Piana Degli Albanesi,2025-03-21,609.00,25000000.00,602.19,9289502.04,7289502.04
dig-12,Leone,2025-03-21,828.00,4150000.00,826.62,3429000.00,2179000.00
dig-18,Poma,2025-03-21,195.60,72300000.00,182.12,26330000.00,18173081.57
dig-20,Prizzi,2025-03-21,638.00,9250000.00,632.17,3675708.56,2175708.56
dig-21,Ragoleto,2025-03-21,326.00,17160198.00,316.22,8526213.00,5025925.00
dig-22,Rosamarina,2025-03-21,164.00,73034250.00,143.77,19140026.98,10197656.94
dig-25,Santa Rosalia,2025-03-21,378.05,21080000.00,370.68,12519985.80,7475679.80
dig-26,Scanzano,2025-03-21,517.00,7312775.00,516.15,6562985.77,5523230.31
