cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-12-07,950.00,30410000.00,934.30,12267204.00,10267204.00
dig-03,Castello,2025-12-07,292.65,19493500.00,277.94,5091400.00,1572324.00
dig-07,Fanaco,2025-12-07,677.50,20700000.00,656.17,2255507.00,1669190.00
dig-09,Garcia (M. Francese),2025-12-07,190.00,61000000.00,170.04,6048000.00,48000.00
dig-17,Piana Degli Albanesi,2025-12-07,609.00,25000000.00,599.60,6046703.40,4046703.40
dig-12,Leone,2025-12-07,828.00,4150000.00,821.55,1465000.00,215000.00
dig-18,Poma,2025-12-07,195.60,72300000.00,176.75,15312500.00,7249097.00
dig-20,Prizzi,2025-12-07,638.00,9250000.00,626.72,1307849.00,0.00
dig-21,Ragoleto,2025-12-07,326.00,17160198.00,310.50,4855958.00,1355670.00
dig-22,Rosamarina,2025-12-07,164.00,73034250.00,141.35,15349765.00,6452059.00
dig-25,Santa Rosalia,2025-12-07,378.05,20000000.00,366.35,9021782.00,4026370.00
dig-26,Scanzano,2025-12-07,517.00,7312775.00,511.99,3607832.00,2582406.00
dig-31,Gammauta,2025-12-07,500.00,2000000.00,495.85,1565248.00,63776.00
