cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-10-19,950.00,30410000.00,937.57,14598657.80,12598657.80
dig-03,Castello,2025-10-19,292.65,19493500.00,276.83,4432800.00,864304.00
dig-07,Fanaco,2025-10-19,677.50,20700000.00,656.78,2456871.00,1870554.00
dig-09,Garcia (M. Francese),2025-10-19,190.00,61000000.00,171.23,7499000.00,1499000.00
dig-17,Piana Degli Albanesi,2025-10-19,609.00,25000000.00,600.37,6920243.29,4920243.29
dig-12,Leone,2025-10-19,828.00,4150000.00,823.88,2252000.00,1002000.00
dig-18,Poma,2025-10-19,195.60,72300000.00,177.69,16957500.00,8783006.00
dig-20,Prizzi,2025-10-19,638.00,9250000.00,626.85,1349063.67,0.00
dig-21,Ragoleto,2025-10-19,326.00,17160198.00,310.40,4801864.00,1301576.00
dig-22,Rosamarina,2025-10-19,164.00,73034250.00,142.63,17305354.00,8362173.00
dig-25,Santa Rosalia,2025-10-19,378.05,20000000.00,366.92,9440066.00,4394510.00
dig-26,Scanzano,2025-10-19,517.00,7312775.00,513.30,4439025.00,3378520.00
dig-31,Gammauta,2025-10-19,500.00,2000000.00,496.92,nan,150120.40
