cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-11-02,950.00,30410000.00,936.77,13863437.55,11863437.55
dig-03,Castello,2025-11-02,292.65,19493500.00,277.14,4606400.00,977908.00
dig-07,Fanaco,2025-11-02,677.50,20700000.00,656.52,2369775.00,1783458.00
dig-09,Garcia (M. Francese),2025-11-02,190.00,61000000.00,170.65,6780000.00,780000.00
dig-17,Piana Degli Albanesi,2025-11-02,609.00,25000000.00,600.11,6608722.24,4608722.24
dig-12,Leone,2025-11-02,828.00,4150000.00,823.20,1980000.00,730000.00
dig-18,Poma,2025-11-02,195.60,72300000.00,177.24,16170000.00,7821011.00
dig-20,Prizzi,2025-11-02,638.00,9250000.00,626.76,1320468.82,0.00
dig-21,Ragoleto,2025-11-02,326.00,17160198.00,310.47,4839730.00,1339442.00
dig-22,Rosamarina,2025-11-02,164.00,73034250.00,142.29,16777459.00,7759422.00
dig-25,Santa Rosalia,2025-11-02,378.05,20000000.00,366.74,9307232.00,4196676.00
dig-26,Scanzano,2025-11-02,517.00,7312775.00,513.00,4241175.00,3140907.00
