cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-11-08,950.00,30410000.00,936.35,13487653.53,11487653.53
dig-03,Castello,2025-11-08,292.65,19493500.00,277.19,4634400.00,1095902.00
dig-07,Fanaco,2025-11-08,677.50,20700000.00,656.44,2343348.00,1757031.00
dig-09,Garcia (M. Francese),2025-11-08,190.00,61000000.00,170.46,6552000.00,552000.00
dig-17,Piana Degli Albanesi,2025-11-08,609.00,25000000.00,600.00,6478802.50,4478802.50
dig-12,Leone,2025-11-08,828.00,4150000.00,823.03,1912000.00,662000.00
dig-18,Poma,2025-11-08,195.60,72300000.00,177.02,15785000.00,7697753.00
dig-20,Prizzi,2025-11-08,638.00,9250000.00,626.73,1310999.37,0.00
dig-21,Ragoleto,2025-11-08,326.00,17160198.00,310.46,4834320.00,1334032.00
dig-22,Rosamarina,2025-11-08,164.00,73034250.00,142.13,16531457.00,7625704.00
dig-25,Santa Rosalia,2025-11-08,378.05,20000000.00,366.70,9277713.00,4264657.00
dig-26,Scanzano,2025-11-08,517.00,7312775.00,512.74,4072740.00,3032117.00
dig-31,Gammauta,2025-11-08,500.00,2000000.00,497.40,1703824.26,202352.26
