cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-07-12,950.00,30410000.00,946.26,23605084.75,21605084.75
dig-03,Castello,2025-07-12,292.65,19493500.00,281.30,7413000.00,3801260.00
dig-07,Fanaco,2025-07-12,677.50,20700000.00,661.56,4471878.00,3885561.00
dig-09,Garcia (M. Francese),2025-07-12,190.00,61000000.00,177.17,18008000.00,12008000.00
dig-17,Piana Degli Albanesi,2025-07-12,609.00,25000000.00,602.62,10420324.50,8420324.50
dig-12,Leone,2025-07-12,828.00,4150000.00,826.19,3235500.00,1985500.00
dig-18,Poma,2025-07-12,195.60,72300000.00,181.53,24825000.00,16468108.00
dig-20,Prizzi,2025-07-12,638.00,9250000.00,632.05,3608057.48,2108057.48
dig-21,Ragoleto,2025-07-12,326.00,17160198.00,315.89,8312356.00,4812068.00
dig-22,Rosamarina,2025-07-12,164.00,73034250.00,145.47,22046829.00,13044149.00
dig-25,Santa Rosalia,2025-07-12,378.05,20000000.00,370.33,12208440.00,7073219.00
dig-26,Scanzano,2025-07-12,517.00,7312775.00,515.75,6207019.00,5097626.00
