cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-02-18,950.00,30410000.00,947.00,24397390.91,22397390.91
dig-03,Castello,2025-02-18,292.65,19493500.00,282.05,8035500.00,4497627.75
dig-07,Fanaco,2025-02-18,677.50,20700000.00,658.40,3045452.00,2459135.00
dig-09,Garcia (M. Francese),2025-02-18,190.00,61000000.00,176.82,17186000.00,11186000.00
dig-17,Piana Degli Albanesi,2025-02-18,609.00,25000000.00,601.72,8468110.48,6468110.48
dig-12,Leone,2025-02-18,828.00,4150000.00,826.04,3168000.00,1918000.00
dig-18,Poma,2025-02-18,195.60,72300000.00,181.60,25000000.00,16938238.25
dig-20,Prizzi,2025-02-18,638.00,9250000.00,631.15,3664381.62,2164381.62
dig-21,Ragoleto,2025-02-18,326.00,17160198.00,315.05,7683288.00,4183000.00
dig-22,Rosamarina,2025-02-18,164.00,73034250.00,142.79,17556106.15,8662638.43
dig-25,Santa Rosalia,2025-02-18,378.05,21080000.00,368.83,10929869.30,5913566.80
dig-26,Scanzano,2025-02-18,517.00,7312775.00,516.35,6735235.50,5708362.57
