cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-08-16,950.00,30410000.00,941.77,18811170.90,16811170.90
dig-03,Castello,2025-08-16,292.65,19493500.00,278.28,5303600.00,1690107.00
dig-07,Fanaco,2025-08-16,677.50,20700000.00,659.26,3398817.00,2812500.00
dig-09,Garcia (M. Francese),2025-08-16,190.00,61000000.00,175.23,13529000.00,7529000.00
dig-17,Piana Degli Albanesi,2025-08-16,609.00,25000000.00,601.76,8837490.66,6837490.66
dig-12,Leone,2025-08-16,828.00,4150000.00,825.97,3136500.00,1886500.00
dig-18,Poma,2025-08-16,195.60,72300000.00,179.98,20965000.00,12638620.00
dig-20,Prizzi,2025-08-16,638.00,9250000.00,629.53,2357092.82,857092.82
dig-21,Ragoleto,2025-08-16,326.00,17160198.00,313.56,6677857.00,3177569.00
dig-22,Rosamarina,2025-08-16,164.00,73034250.00,144.46,20292148.00,11277255.00
dig-25,Santa Rosalia,2025-08-16,378.05,20000000.00,368.90,10987018.00,5881462.00
dig-26,Scanzano,2025-08-16,517.00,7312775.00,514.88,5546868.00,4462056.00
