cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-01-19,939.00,30410000.00,938.80,15777673.15,13777673.15
dig-03,Castello,2025-01-19,292.65,19493500.00,278.13,5207300.00,1689090.00
dig-07,Fanaco,2025-01-19,677.50,20700000.00,653.00,1392118.00,1392118.00
dig-09,Garcia (M. Francese),2025-01-19,190.00,61000000.00,174.33,11995000.00,5995000.00
dig-12,Leone,2025-01-19,828.00,4150000.00,822.90,1870000.00,620000.00
dig-17,Piana Degli Albanesi,2025-01-19,609.00,25000000.00,600.80,7101972.10,5101972.10
dig-18,Poma,2025-01-19,195.60,72300000.00,178.70,18725000.00,10703132.00
dig-20,Prizzi,2025-01-19,638.00,9250000.00,628.85,2071345.84,571345.84
dig-22,Rosamarina,2025-01-19,164.00,73034250.00,139.38,12563396.00,3682256.00
dig-25,Santa Rosalia,2025-01-19,378.05,21080000.00,364.63,7815481.00,2828425.00
dig-26,Scanzano,2025-01-19,517.00,7312775.00,514.84,5517521.00,4493654.00
dig-14,Ogliastro (Don Sturzo),2025-01-19,326.00,17160198.00,309.18,4169240.00,668952.00
