cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-02-15,950.00,30410000.00,946.49,23851342.07,21851342.07
dig-03,Castello,2025-02-15,292.65,19493500.00,281.34,7446200.00,3918118.50
dig-07,Fanaco,2025-02-15,677.50,20700000.00,657.74,2793791.00,2207474.00
dig-09,Garcia (M. Francese),2025-02-15,190.00,61000000.00,175.78,14794000.00,8794000.00
dig-17,Piana Degli Albanesi,2025-02-15,609.00,25000000.00,601.25,7733599.77,5733599.77
dig-12,Leone,2025-02-15,828.00,4150000.00,825.54,2943000.00,1693500.00
dig-18,Poma,2025-02-15,195.60,72300000.00,180.61,22525000.00,14483825.50
dig-20,Prizzi,2025-02-15,638.00,9250000.00,630.55,2826330.71,1326330.71
dig-21,Ragoleto,2025-02-15,326.00,17160198.00,314.36,7209726.00,3709438.00
dig-22,Rosamarina,2025-02-15,164.00,73034250.00,141.60,15720816.92,6835730.11
dig-25,Santa Rosalia,2025-02-15,378.05,21080000.00,367.92,10203670.24,5199283.24
dig-26,Scanzano,2025-02-15,517.00,7312775.00,515.55,6052304.37,5027475.08
