cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-08-01,950.00,30410000.00,945.15,22416625.51,20416625.51
dig-03,Castello,2025-08-01,292.65,19493500.00,279.49,6102700.00,2336099.00
dig-07,Fanaco,2025-08-01,677.50,20700000.00,660.44,3926416.00,3340099.00
dig-09,Garcia (M. Francese),2025-08-01,190.00,61000000.00,176.16,15668000.00,9668000.00
dig-17,Piana Degli Albanesi,2025-08-01,609.00,25000000.00,602.12,9566284.20,7566284.20
dig-12,Leone,2025-08-01,828.00,4150000.00,826.05,3172500.00,1922500.00
dig-18,Poma,2025-08-01,195.60,72300000.00,180.67,22675000.00,13782769.00
dig-20,Prizzi,2025-08-01,638.00,9250000.00,631.72,3425831.43,1925831.43
dig-21,Ragoleto,2025-08-01,326.00,17160198.00,314.51,7312340.00,3812052.00
dig-22,Rosamarina,2025-08-01,164.00,73034250.00,144.91,21064771.00,11860560.00
dig-25,Santa Rosalia,2025-08-01,378.05,20000000.00,369.57,11548184.00,6180966.00
dig-26,Scanzano,2025-08-01,517.00,7312775.00,515.19,5777784.00,4535414.00
