cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-10-23,950.00,30410000.00,937.35,14393946.50,12393946.50
dig-03,Castello,2025-10-23,292.65,19493500.00,276.81,4421600.00,823106.00
dig-07,Fanaco,2025-10-23,677.50,20700000.00,656.68,2423155.00,1836838.00
dig-09,Garcia (M. Francese),2025-10-23,190.00,61000000.00,171.07,7291000.00,1291000.00
dig-17,Piana Degli Albanesi,2025-10-23,609.00,25000000.00,600.28,6809784.76,4809784.76
dig-12,Leone,2025-10-23,828.00,4150000.00,823.56,2124000.00,874000.00
dig-18,Poma,2025-10-23,195.60,72300000.00,177.62,16835000.00,8573258.00
dig-20,Prizzi,2025-10-23,638.00,9250000.00,626.80,1333141.49,0.00
dig-21,Ragoleto,2025-10-23,326.00,17160198.00,310.49,4850549.00,1350261.00
dig-22,Rosamarina,2025-10-23,164.00,73034250.00,142.59,17242899.00,8262290.00
dig-25,Santa Rosalia,2025-10-23,378.05,20000000.00,366.88,9410547.00,4332491.00
dig-26,Scanzano,2025-10-23,517.00,7312775.00,513.24,4399130.00,3318743.00
