cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-02-25,950.00,30410000.00,947.50,24932732.91,22932732.91
dig-03,Castello,2025-02-25,292.65,19493500.00,282.83,8689200.00,5141537.00
dig-07,Fanaco,2025-02-25,677.50,20700000.00,659.00,3289403.00,2703086.00
dig-09,Garcia (M. Francese),2025-02-25,190.00,61000000.00,177.02,17648000.00,11648000.00
dig-17,Piana Degli Albanesi,2025-02-25,609.00,25000000.00,601.77,8553947.45,6553947.45
dig-12,Leone,2025-02-25,828.00,4150000.00,826.38,3321000.00,2071000.00
dig-18,Poma,2025-02-25,195.60,72300000.00,181.85,25625000.00,17542651.00
dig-20,Prizzi,2025-02-25,638.00,9250000.00,631.47,3291810.80,1791810.80
dig-21,Ragoleto,2025-02-25,326.00,17160198.00,315.38,7919189.00,4418901.00
dig-22,Rosamarina,2025-02-25,164.00,73034250.00,143.16,18144087.36,9242238.74
dig-25,Santa Rosalia,2025-02-25,378.05,21080000.00,369.58,11556783.36,6528565.36
dig-26,Scanzano,2025-02-25,517.00,7312775.00,516.15,6562985.77,5534069.20
