cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-01-20,939.00,30410000.00,939.70,16672332.50,14672332.50
dig-03,Castello,2025-01-20,292.65,19493500.00,278.35,5350500.00,1822579.00
dig-07,Fanaco,2025-01-20,677.50,20700000.00,653.00,1392118.00,1392118.00
dig-09,Garcia (M. Francese),2025-01-20,190.00,61000000.00,174.65,12475000.00,6475000.00
dig-12,Leone,2025-01-20,828.00,4150000.00,822.90,1870000.00,620000.00
dig-17,Piana Degli Albanesi,2025-01-20,609.00,25000000.00,600.88,7212232.35,5212232.35
dig-18,Poma,2025-01-20,195.60,72300000.00,178.98,9215000.00,11171264.00
dig-20,Prizzi,2025-01-20,638.00,9250000.00,629.14,2190823.10,690823.10
dig-14,Ogliastro (Don Sturzo),2025-01-20,326.00,17160198.00,311.33,5316584.00,1816296.00
dig-22,Rosamarina,2025-01-20,164.00,73034250.00,139.92,13303938.00,4409982.00
dig-25,Santa Rosalia,2025-01-20,378.05,21080000.00,364.68,7849537.00,2855981.00
dig-26,Scanzano,2025-01-20,517.00,7312775.00,515.13,5732960.00,4708294.00
