cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-12-06,950.00,30410000.00,934.90,12242218.00,10242218.00
dig-03,Castello,2025-12-06,292.65,19493500.00,277.93,5085300.00,1566224.00
dig-07,Fanaco,2025-12-06,677.50,20700000.00,656.17,2255507.00,1669190.00
dig-09,Garcia (M. Francese),2025-12-06,190.00,61000000.00,170.04,6048000.00,48000.00
dig-17,Piana Degli Albanesi,2025-12-06,609.00,25000000.00,599.62,6068740.60,4068740.60
dig-12,Leone,2025-12-06,828.00,4150000.00,821.55,1465000.00,215000.00
dig-18,Poma,2025-12-06,195.60,72300000.00,176.70,15225000.00,7161597.00
dig-20,Prizzi,2025-12-06,638.00,9250000.00,626.72,1307849.00,0.00
dig-21,Ragoleto,2025-12-06,326.00,17160198.00,310.50,4855958.00,1355670.00
dig-22,Rosamarina,2025-12-06,164.00,73034250.00,141.38,15394084.00,6496378.00
dig-25,Santa Rosalia,2025-12-06,378.05,20000000.00,366.36,9029005.00,4033593.00
dig-26,Scanzano,2025-12-06,517.00,7312775.00,512.02,3626073.00,2600647.00
dig-31,Gammauta,2025-12-06,500.00,2000000.00,495.63,1552386.00,50914.00
