cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-03-10,950.00,30410000.00,948.12,25596556.99,23596556.99
dig-03,Castello,2025-03-10,292.65,19493500.00,283.69,9431200.00,5888293.50
dig-07,Fanaco,2025-03-10,677.50,20700000.00,660.28,3851637.00,3265320.00
dig-09,Garcia (M. Francese),2025-03-10,190.00,61000000.00,177.26,18224000.00,12224000.00
dig-17,Piana Degli Albanesi,2025-03-10,609.00,25000000.00,602.14,9200658.37,7200658.37
dig-12,Leone,2025-03-10,828.00,4150000.00,826.73,3478500.00,2228500.00
dig-18,Poma,2025-03-10,195.60,72300000.00,182.20,26550000.00,18445387.71
dig-20,Prizzi,2025-03-10,638.00,9250000.00,632.02,3591260.83,2091260.83
dig-21,Ragoleto,2025-03-10,326.00,17160198.00,316.00,8362395.00,4862107.00
dig-22,Rosamarina,2025-03-10,164.00,73034250.00,143.68,18992342.12,10074653.76
dig-25,Santa Rosalia,2025-03-10,378.05,21080000.00,370.32,12199636.56,7176580.56
dig-26,Scanzano,2025-03-10,517.00,7312775.00,516.33,6717894.43,5684476.79
