cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-10-02,950.00,30410000.00,938.52,15504381.60,13504381.60
dig-03,Castello,2025-10-02,292.65,19493500.00,276.76,4393600.00,765108.00
dig-07,Fanaco,2025-10-02,677.50,20700000.00,657.08,2559532.00,1973215.00
dig-09,Garcia (M. Francese),2025-10-02,190.00,61000000.00,171.87,8331000.00,2331000.00
dig-17,Piana Degli Albanesi,2025-10-02,609.00,25000000.00,600.71,7329086.00,5329086.00
dig-12,Leone,2025-10-02,828.00,4150000.00,824.60,2540000.00,1290000.00
dig-18,Poma,2025-10-02,195.60,72300000.00,178.22,17885000.00,9536011.00
dig-20,Prizzi,2025-10-02,638.00,9250000.00,626.93,1374746.87,0.00
dig-21,Ragoleto,2025-10-02,326.00,17160198.00,310.61,4915462.00,1415174.00
dig-22,Rosamarina,2025-10-02,164.00,73034250.00,143.06,17984746.00,8966709.00
dig-25,Santa Rosalia,2025-10-02,378.05,20000000.00,367.29,9717958.00,4607402.00
dig-26,Scanzano,2025-10-02,517.00,7312775.00,513.71,4715901.00,3615632.00
