cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-10-15,950.00,30410000.00,937.79,14805239.34,12805239.34
dig-03,Castello,2025-10-15,292.65,19493500.00,276.77,4399200.00,830704.00
dig-07,Fanaco,2025-10-15,677.50,20700000.00,656.80,2463645.00,1877328.00
dig-09,Garcia (M. Francese),2025-10-15,190.00,61000000.00,171.31,7603000.00,1603000.00
dig-17,Piana Degli Albanesi,2025-10-15,609.00,25000000.00,600.43,6990814.66,4990814.66
dig-12,Leone,2025-10-15,828.00,4150000.00,823.96,2284000.00,1034000.00
dig-18,Poma,2025-10-15,195.60,72300000.00,177.78,17115000.00,8940506.00
dig-20,Prizzi,2025-10-15,638.00,9250000.00,626.84,1345871.40,0.00
dig-21,Ragoleto,2025-10-15,326.00,17160198.00,310.39,4796454.00,1296166.00
dig-22,Rosamarina,2025-10-15,164.00,73034250.00,142.70,17414873.00,8471693.00
dig-25,Santa Rosalia,2025-10-15,378.05,20000000.00,366.99,9491723.00,4446167.00
dig-26,Scanzano,2025-10-15,517.00,7312775.00,513.39,4499198.00,3438693.00
