cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-01-30,950.00,30410000.00,942.08,19138700.30,17138700.30
dig-03,Castello,2025-01-30,292.65,19493500.00,279.11,5859700.00,2312358.00
dig-07,Fanaco,2025-01-30,677.50,20700000.00,655.50,2051845.00,1465528.00
dig-09,Garcia (M. Francese),2025-01-30,190.00,61000000.00,174.81,12715000.00,6715000.00
dig-17,Piana Degli Albanesi,2025-01-30,609.00,25000000.00,600.96,7323342.81,5323342.81
dig-12,Leone,2025-01-30,828.00,4150000.00,824.24,2396000.00,1146000.00
dig-18,Poma,2025-01-30,195.60,72300000.00,179.51,20142500.00,12055028.00
dig-20,Prizzi,2025-01-30,638.00,9250000.00,629.69,2427361.96,927361.96
dig-21,Ragoleto,2025-01-30,326.00,17160198.00,311.52,5426067.00,1925779.00
dig-22,Rosamarina,2025-01-30,164.00,73034250.00,140.67,14362065.65,5442478.65
dig-25,Santa Rosalia,2025-01-30,378.05,21080000.00,364.66,7835914.00,2829358.00
dig-26,Scanzano,2025-01-30,517.00,7312775.00,515.32,5876067.00,4847477.00
