cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-11-28,950.00,30410000.00,935.35,12620217.62,10620217.62
dig-03,Castello,2025-11-28,292.65,19493500.00,277.86,5042600.00,1414108.00
dig-07,Fanaco,2025-11-28,677.50,20700000.00,656.06,2220323.00,1634006.00
dig-09,Garcia (M. Francese),2025-11-28,190.00,61000000.00,170.10,6120000.00,120000.00
dig-17,Piana Degli Albanesi,2025-11-28,609.00,25000000.00,599.75,6211837.90,4211837.90
dig-12,Leone,2025-11-28,828.00,4150000.00,821.97,1591000.00,341000.00
dig-18,Poma,2025-11-28,195.60,72300000.00,176.73,15277500.00,6928511.00
dig-20,Prizzi,2025-11-28,638.00,9250000.00,626.74,1314152.57,0.00
dig-21,Ragoleto,2025-11-28,326.00,17160198.00,310.50,4855958.00,1355670.00
dig-22,Rosamarina,2025-11-28,164.00,73034250.00,141.64,15780515.00,6762478.00
dig-25,Santa Rosalia,2025-11-28,378.05,20000000.00,366.44,9086785.00,3976229.00
dig-26,Scanzano,2025-11-28,517.00,7312775.00,512.26,3771845.00,2671576.00
dig-31,Gammauta,2025-11-28,500.00,2000000.00,497.00,1659968.26,158496.26
