cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-02-05,950.00,30410000.00,943.07,20191390.77,18191390.77
dig-03,Castello,2025-02-05,292.65,19493500.00,279.51,6115300.00,2597009.00
dig-07,Fanaco,2025-02-05,677.50,20700000.00,655.98,2195134.00,1608817.00
dig-09,Garcia (M. Francese),2025-02-05,190.00,61000000.00,174.80,12700000.00,6700000.00
dig-17,Piana Degli Albanesi,2025-02-05,609.00,25000000.00,600.95,7309406.89,5309406.89
dig-12,Leone,2025-02-05,828.00,4150000.00,824.41,2464000.00,1214000.00
dig-18,Poma,2025-02-05,195.60,72300000.00,179.57,20247500.00,12226913.00
dig-20,Prizzi,2025-02-05,638.00,9250000.00,629.86,2503595.77,1003595.77
dig-21,Ragoleto,2025-02-05,326.00,17160198.00,311.75,5558598.00,2058310.00
dig-22,Rosamarina,2025-02-05,164.00,73034250.00,140.74,14462346.45,5585640.54
dig-25,Santa Rosalia,2025-02-05,378.05,21080000.00,364.71,7869970.20,2877499.70
dig-26,Scanzano,2025-02-05,517.00,7312775.00,515.23,5807776.50,4784989.86
