cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-11-25,950.00,30410000.00,935.54,12782093.11,10782093.11
dig-03,Castello,2025-11-25,292.65,19493500.00,277.80,5006000.00,1377508.00
dig-07,Fanaco,2025-11-25,677.50,20700000.00,656.09,2229870.00,1643553.00
dig-09,Garcia (M. Francese),2025-11-25,190.00,61000000.00,170.04,6048000.00,48000.00
dig-17,Piana Degli Albanesi,2025-11-25,609.00,25000000.00,599.78,6242566.40,4242566.40
dig-12,Leone,2025-11-25,828.00,4150000.00,821.98,1594000.00,344000.00
dig-18,Poma,2025-11-25,195.60,72300000.00,176.79,15382500.00,7033511.00
dig-20,Prizzi,2025-11-25,638.00,9250000.00,626.73,1310999.37,0.00
dig-21,Ragoleto,2025-11-25,326.00,17160198.00,310.49,4850539.00,1350251.00
dig-22,Rosamarina,2025-11-25,164.00,73034250.00,141.73,15915122.00,6897086.00
dig-25,Santa Rosalia,2025-11-25,378.05,20000000.00,366.47,9108452.00,3997896.00
dig-26,Scanzano,2025-11-25,517.00,7312775.00,512.33,3814940.00,2714671.00
dig-31,Gammauta,2025-11-25,500.00,2000000.00,497.44,1708379.32,206907.32
