cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-05-30,950.00,30410000.00,947.92,25382420.19,23382420.19
dig-03,Castello,2025-05-30,292.65,19493500.00,283.86,9580800.00,5921312.00
dig-07,Fanaco,2025-05-30,677.50,20700000.00,663.14,5321798.00,4735481.00
dig-09,Garcia (M. Francese),2025-05-30,190.00,61000000.00,178.08,20208000.00,14208000.00
dig-17,Piana Degli Albanesi,2025-05-30,609.00,25000000.00,603.29,11641786.97,9641786.97
dig-12,Leone,2025-05-30,828.00,4150000.00,826.39,3325500.00,2075500.00
dig-18,Poma,2025-05-30,195.60,72300000.00,182.96,28640000.00,20167226.00
dig-20,Prizzi,2025-05-30,638.00,9250000.00,633.07,4206731.69,2706731.69
dig-21,Ragoleto,2025-05-30,326.00,17160198.00,317.21,9269387.00,5769099.00
dig-22,Rosamarina,2025-05-30,164.00,73034250.00,146.40,23732912.00,14642559.00
dig-25,Santa Rosalia,2025-05-30,378.05,20000000.00,371.34,13120805.00,7990249.00
dig-26,Scanzano,2025-05-30,517.00,7312775.00,516.73,7069563.00,5977466.00
