cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-09-17,950.00,30410000.00,939.40,16371506.77,14371506.77
dig-03,Castello,2025-09-17,292.65,19493500.00,276.94,4494400.00,859562.00
dig-07,Fanaco,2025-09-17,677.50,20700000.00,657.60,2742961.00,2156644.00
dig-09,Garcia (M. Francese),2025-09-17,190.00,61000000.00,172.58,9254000.00,3254000.00
dig-17,Piana Degli Albanesi,2025-09-17,609.00,25000000.00,600.99,7679684.40,5679684.40
dig-12,Leone,2025-09-17,828.00,4150000.00,825.25,2812500.00,1562500.00
dig-18,Poma,2025-09-17,195.60,72300000.00,178.72,18760000.00,10359218.00
dig-20,Prizzi,2025-09-17,638.00,9250000.00,627.06,1417032.28,0.00
dig-21,Ragoleto,2025-09-17,326.00,17160198.00,311.40,5357919.00,1856631.00
dig-22,Rosamarina,2025-09-17,164.00,73034250.00,143.50,18698482.00,9661873.00
dig-25,Santa Rosalia,2025-09-17,378.05,20000000.00,367.66,10001099.00,4870543.00
dig-26,Scanzano,2025-09-17,517.00,7312775.00,514.12,5000760.00,3900225.00
