cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-10-04,950.00,30410000.00,938.42,15407418.46,13407418.46
dig-03,Castello,2025-10-04,292.65,19493500.00,276.78,4404800.00,776308.00
dig-07,Fanaco,2025-10-04,677.50,20700000.00,657.06,2552618.00,1966301.00
dig-09,Garcia (M. Francese),2025-10-04,190.00,61000000.00,171.74,8162000.00,2162000.00
dig-17,Piana Degli Albanesi,2025-10-04,609.00,25000000.00,600.69,7315726.15,5315726.15
dig-12,Leone,2025-10-04,828.00,4150000.00,824.57,2528000.00,1278000.00
dig-18,Poma,2025-10-04,195.60,72300000.00,178.17,17797500.00,9448511.00
dig-20,Prizzi,2025-10-04,638.00,9250000.00,626.91,1368302.00,18302.00
dig-21,Ragoleto,2025-10-04,326.00,17160198.00,310.61,4915462.00,1415174.00
dig-22,Rosamarina,2025-10-04,164.00,73034250.00,143.06,17984746.00,8966709.00
dig-25,Santa Rosalia,2025-10-04,378.05,20000000.00,367.23,9672678.00,4562122.00
dig-26,Scanzano,2025-10-04,517.00,7312775.00,513.66,4681755.00,3581486.00
