cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-11-27,950.00,30410000.00,935.40,12662641.45,10662641.45
dig-03,Castello,2025-11-27,292.65,19493500.00,277.83,5024300.00,1395808.00
dig-07,Fanaco,2025-11-27,677.50,20700000.00,656.06,2220323.00,1634006.00
dig-09,Garcia (M. Francese),2025-11-27,190.00,61000000.00,170.08,6096000.00,96000.00
dig-17,Piana Degli Albanesi,2025-11-27,609.00,25000000.00,599.77,6234215.53,4234215.53
dig-12,Leone,2025-11-27,828.00,4150000.00,821.97,1591000.00,341000.00
dig-18,Poma,2025-11-27,195.60,72300000.00,176.75,15312500.00,6963511.00
dig-20,Prizzi,2025-11-27,638.00,9250000.00,626.73,1310999.37,0.00
dig-21,Ragoleto,2025-11-27,326.00,17160198.00,310.50,4855958.00,1355670.00
dig-22,Rosamarina,2025-11-27,164.00,73034250.00,141.66,15810393.00,6792357.00
dig-25,Santa Rosalia,2025-11-27,378.05,20000000.00,366.45,9094007.00,3983451.00
dig-26,Scanzano,2025-11-27,517.00,7312775.00,512.28,3784131.00,2683862.00
dig-31,Gammauta,2025-11-27,500.00,2000000.00,497.15,1676040.00,174568.00
