cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-11-24,950.00,30410000.00,935.60,12833445.22,10833445.22
dig-03,Castello,2025-11-24,292.65,19493500.00,277.78,4993800.00,1365308.00
dig-07,Fanaco,2025-11-24,677.50,20700000.00,656.11,2236251.00,1649934.00
dig-09,Garcia (M. Francese),2025-11-24,190.00,61000000.00,170.04,6048000.00,48000.00
dig-17,Piana Degli Albanesi,2025-11-24,609.00,25000000.00,599.80,6265112.44,4265112.44
dig-12,Leone,2025-11-24,828.00,4150000.00,822.03,1609000.00,359000.00
dig-18,Poma,2025-11-24,195.60,72300000.00,176.81,15417500.00,7068511.00
dig-20,Prizzi,2025-11-24,638.00,9250000.00,626.73,1310999.37,0.00
dig-21,Ragoleto,2025-11-24,326.00,17160198.00,310.49,4850539.00,1350251.00
dig-22,Rosamarina,2025-11-24,164.00,73034250.00,141.78,15990067.00,6972031.00
dig-25,Santa Rosalia,2025-11-24,378.05,20000000.00,366.48,9115675.00,4005119.00
dig-26,Scanzano,2025-11-24,517.00,7312775.00,512.37,3839686.00,2739417.00
dig-31,Gammauta,2025-11-24,500.00,2000000.00,497.56,1722267.79,220795.79
