cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-12-01,950.00,30410000.00,935.22,12468090.20,10468090.20
dig-03,Castello,2025-12-01,292.65,19493500.00,277.87,5048700.00,1464051.00
dig-07,Fanaco,2025-12-01,677.50,20700000.00,656.23,2271588.00,1685271.00
dig-09,Garcia (M. Francese),2025-12-01,190.00,61000000.00,170.07,6084000.00,84000.00
dig-17,Piana Degli Albanesi,2025-12-01,609.00,25000000.00,599.71,6168886.60,4168886.60
dig-12,Leone,2025-12-01,828.00,4150000.00,821.80,1540000.00,290000.00
dig-18,Poma,2025-12-01,195.60,72300000.00,176.74,15295000.00,6990075.00
dig-20,Prizzi,2025-12-01,638.00,9250000.00,626.73,1310999.40,0.00
dig-21,Ragoleto,2025-12-01,326.00,17160198.00,310.50,4855958.00,1355670.00
dig-22,Rosamarina,2025-12-01,164.00,73034250.00,141.58,15690999.00,6565055.00
dig-25,Santa Rosalia,2025-12-01,378.05,20000000.00,366.42,9072340.00,4005254.00
dig-26,Scanzano,2025-12-01,517.00,7312775.00,512.20,3735112.00,2674485.00
dig-31,Gammauta,2025-12-01,500.00,2000000.00,496.31,1596094.10,94622.10
