cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-11-03,950.00,30410000.00,936.70,13800293.80,11800293.80
dig-03,Castello,2025-11-03,292.65,19493500.00,277.14,4606400.00,977908.00
dig-07,Fanaco,2025-11-03,677.50,20700000.00,656.44,2343348.00,1757031.00
dig-09,Garcia (M. Francese),2025-11-03,190.00,61000000.00,170.60,6720000.00,720000.00
dig-17,Piana Degli Albanesi,2025-11-03,609.00,25000000.00,600.09,6585342.13,4585342.13
dig-12,Leone,2025-11-03,828.00,4150000.00,823.03,1912000.00,662000.00
dig-18,Poma,2025-11-03,195.60,72300000.00,177.24,16170000.00,7821011.00
dig-20,Prizzi,2025-11-03,638.00,9250000.00,626.75,1317309.05,0.00
dig-21,Ragoleto,2025-11-03,326.00,17160198.00,310.50,4855958.00,1350670.00
dig-22,Rosamarina,2025-11-03,164.00,73034250.00,142.29,16777459.00,7759422.00
dig-25,Santa Rosalia,2025-11-03,378.05,20000000.00,366.74,9307232.00,4196676.00
dig-26,Scanzano,2025-11-03,517.00,7312775.00,513.00,4241175.00,3140907.00
