cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-11-09,950.00,30410000.00,936.32,13461053.00,11461053.00
dig-03,Castello,2025-11-09,292.65,19493500.00,277.22,4652200.00,1113702.00
dig-07,Fanaco,2025-11-09,677.50,20700000.00,656.44,2343348.00,1757031.00
dig-09,Garcia (M. Francese),2025-11-09,190.00,61000000.00,170.47,6564000.00,564000.00
dig-17,Piana Degli Albanesi,2025-11-09,609.00,25000000.00,599.98,6455685.70,4455685.70
dig-12,Leone,2025-11-09,828.00,4150000.00,823.03,1912000.00,662000.00
dig-18,Poma,2025-11-09,195.60,72300000.00,177.00,15750000.00,7662753.00
dig-20,Prizzi,2025-11-09,638.00,9250000.00,626.74,1314152.57,0.00
dig-21,Ragoleto,2025-11-09,326.00,17160198.00,310.46,4834320.00,1334032.00
dig-22,Rosamarina,2025-11-09,164.00,73034250.00,142.14,16546786.00,7641033.00
dig-25,Santa Rosalia,2025-11-09,378.05,20000000.00,366.70,9277713.00,4264657.00
dig-26,Scanzano,2025-11-09,517.00,7312775.00,512.70,4047192.00,3006568.00
dig-31,Gammauta,2025-11-09,500.00,2000000.00,497.48,1712974.35,211502.35
