cod,diga,data,quota_autorizzata,volume_autorizzato,quota,volume,volume_utile
dig-01,Àncipa,2025-10-17,950.00,30410000.00,937.69,14711090.44,12711090.44
dig-03,Castello,2025-10-17,292.65,19493500.00,276.83,4432800.00,864304.00
dig-07,Fanaco,2025-10-17,677.50,20700000.00,656.78,2456871.00,1870554.00
dig-09,Garcia (M. Francese),2025-10-17,190.00,61000000.00,171.30,7590000.00,1590000.00
dig-17,Piana Degli Albanesi,2025-10-17,609.00,25000000.00,600.42,6982641.55,4982641.55
dig-12,Leone,2025-10-17,828.00,4150000.00,823.88,2252000.00,1002000.00
dig-18,Poma,2025-10-17,195.60,72300000.00,177.77,17097500.00,8923006.00
dig-20,Prizzi,2025-10-17,638.00,9250000.00,626.87,1355460.47,5460.47
dig-21,Ragoleto,2025-10-17,326.00,17160198.00,310.40,4801864.00,1301576.00
dig-22,Rosamarina,2025-10-17,164.00,73034250.00,142.67,17367902.00,8424721.00
dig-25,Santa Rosalia,2025-10-17,378.05,20000000.00,366.95,9462205.00,4416649.00
dig-26,Scanzano,2025-10-17,517.00,7312775.00,513.35,4472418.00,3411912.00
